id,question_piece_id_list,opening_time,status,created_at,user_id
105420,"[1054488, 1054489, 1054490, 1054491, 1054492, 1054493, 1054494, 1054495, 1054496, 1054497]","2023-04-28 18:53:35",F,"2023-04-28 18:03:35",850556
105423,"[1054518, 1054519, 1054520, 1054521, 1054522, 1054523, 1054524, 1054525, 1054526, 1054527]","2023-04-28 18:54:18",F,"2023-04-28 18:04:18",849535
105428,"[1054568, 1054569, 1054570, 1054571, 1054572, 1054573, 1054574, 1054575, 1054576, 1054577]","2023-04-28 18:55:57",F,"2023-04-28 18:05:58",849471
105434,"[1054628, 1054629, 1054630, 1054631, 1054632, 1054633, 1054634, 1054635, 1054636, 1054637]","2023-04-28 18:57:00",F,"2023-04-28 18:07:00",849479
105438,"[1054668, 1054669, 1054670, 1054671, 1054672, 1054673, 1054674, 1054675, 1054676, 1054677]","2023-04-28 18:57:41",F,"2023-04-28 18:07:41",850150
105462,"[1054908, 1054909, 1054910, 1054911, 1054912, 1054913, 1054914, 1054915, 1054916, 1054917]","2023-04-28 19:04:13",F,"2023-04-28 18:14:14",850269
105471,"[1054998, 1054999, 1055000, 1055001, 1055002, 1055003, 1055004, 1055005, 1055006, 1055007]","2023-04-28 19:07:23",F,"2023-04-28 18:17:23",850255
105472,"[1055008, 1055009, 1055010, 1055011, 1055012, 1055013, 1055014, 1055015, 1055016, 1055017]","2023-04-28 19:07:46",F,"2023-04-28 18:17:46",850710
105474,"[1055028, 1055029, 1055030, 1055031, 1055032, 1055033, 1055034, 1055035, 1055036, 1055037]","2023-04-28 19:08:13",F,"2023-04-28 18:18:13",849442
105486,"[1055148, 1055149, 1055150, 1055151, 1055152, 1055153, 1055154, 1055155, 1055156, 1055157]","2023-04-28 19:11:22",F,"2023-04-28 18:21:22",850457
105491,"[1055198, 1055199, 1055200, 1055201, 1055202, 1055203, 1055204, 1055205, 1055206, 1055207]","2023-04-28 19:12:23",F,"2023-04-28 18:22:23",850186
105492,"[1055208, 1055209, 1055210, 1055211, 1055212, 1055213, 1055214, 1055215, 1055216, 1055217]","2023-04-28 19:12:46",F,"2023-04-28 18:22:46",850392
105510,"[1055388, 1055389, 1055390, 1055391, 1055392, 1055393, 1055394, 1055395, 1055396, 1055397]","2023-04-28 19:17:00",F,"2023-04-28 18:27:00",850719
105514,"[1055428, 1055429, 1055430, 1055431, 1055432, 1055433, 1055434, 1055435, 1055436, 1055437]","2023-04-28 19:18:52",F,"2023-04-28 18:28:52",850718
105533,"[1055618, 1055619, 1055620, 1055621, 1055622, 1055623, 1055624, 1055625, 1055626, 1055627]","2023-04-28 19:28:24",F,"2023-04-28 18:38:24",850412
105550,"[1055788, 1055789, 1055790, 1055791, 1055792, 1055793, 1055794, 1055795, 1055796, 1055797]","2023-04-28 19:33:18",F,"2023-04-28 18:43:18",849436
105562,"[1055908, 1055909, 1055910, 1055911, 1055912, 1055913, 1055914, 1055915, 1055916, 1055917]","2023-04-28 18:51:11",F,"2023-04-28 18:51:11",850755
105566,"[1055948, 1055949, 1055950, 1055951, 1055952, 1055953, 1055954, 1055955, 1055956, 1055957]","2023-04-28 19:42:29",F,"2023-04-28 18:52:29",850755
105573,"[1056018, 1056019, 1056020, 1056021, 1056022, 1056023, 1056024, 1056025, 1056026, 1056027]","2023-04-29 01:09:47",F,"2023-04-28 18:55:47",850699
105580,"[1056088, 1056089, 1056090, 1056091, 1056092, 1056093, 1056094, 1056095, 1056096, 1056097]","2023-04-28 19:49:34",F,"2023-04-28 18:59:34",849620
105582,"[1056108, 1056109, 1056110, 1056111, 1056112, 1056113, 1056114, 1056115, 1056116, 1056117]","2023-04-28 19:50:02",F,"2023-04-28 19:00:02",850284
105584,"[1056128, 1056129, 1056130, 1056131, 1056132, 1056133, 1056134, 1056135, 1056136, 1056137]","2023-04-28 19:52:07",F,"2023-04-28 19:02:07",849488
105590,"[1056188, 1056189, 1056190, 1056191, 1056192, 1056193, 1056194, 1056195, 1056196, 1056197]","2023-04-28 19:55:01",F,"2023-04-28 19:05:01",850152
105611,"[1056398, 1056399, 1056400, 1056401, 1056402, 1056403, 1056404, 1056405, 1056406, 1056407]","2023-04-28 20:05:36",F,"2023-04-28 19:15:36",850668
105613,"[1056418, 1056419, 1056420, 1056421, 1056422, 1056423, 1056424, 1056425, 1056426, 1056427]","2023-04-28 20:06:41",F,"2023-04-28 19:16:41",850392
105618,"[1056468, 1056469, 1056470, 1056471, 1056472, 1056473, 1056474, 1056475, 1056476, 1056477]","2023-04-28 20:07:45",F,"2023-04-28 19:17:45",849446
105620,"[1056488, 1056489, 1056490, 1056491, 1056492, 1056493, 1056494, 1056495, 1056496, 1056497]","2023-04-28 19:18:49",F,"2023-04-28 19:18:49",850761
105621,"[1056498, 1056499, 1056500, 1056501, 1056502, 1056503, 1056504, 1056505, 1056506, 1056507]","2023-04-28 20:09:30",F,"2023-04-28 19:19:30",849489
105623,"[1056518, 1056519, 1056520, 1056521, 1056522, 1056523, 1056524, 1056525, 1056526, 1056527]","2023-04-28 20:09:33",F,"2023-04-28 19:19:33",850728
105627,"[1056558, 1056559, 1056560, 1056561, 1056562, 1056563, 1056564, 1056565, 1056566, 1056567]","2023-04-28 20:10:52",F,"2023-04-28 19:20:52",850761
105633,"[1056618, 1056619, 1056620, 1056621, 1056622, 1056623, 1056624, 1056625, 1056626, 1056627]","2023-04-28 20:14:53",F,"2023-04-28 19:24:53",850710
105634,"[1056628, 1056629, 1056630, 1056631, 1056632, 1056633, 1056634, 1056635, 1056636, 1056637]","2023-04-28 20:14:59",F,"2023-04-28 19:25:00",850058
105645,"[1056738, 1056739, 1056740, 1056741, 1056742, 1056743, 1056744, 1056745, 1056746, 1056747]","2023-04-28 20:21:10",F,"2023-04-28 19:31:10",849535
105661,"[1056898, 1056899, 1056900, 1056901, 1056902, 1056903, 1056904, 1056905, 1056906, 1056907]","2023-04-28 20:36:39",F,"2023-04-28 19:46:39",849436
105668,"[1056968, 1056969, 1056970, 1056971, 1056972, 1056973, 1056974, 1056975, 1056976, 1056977]","2023-04-28 20:43:54",F,"2023-04-28 19:53:54",850284
105672,"[1057008, 1057009, 1057010, 1057011, 1057012, 1057013, 1057014, 1057015, 1057016, 1057017]","2023-04-29 00:59:26",F,"2023-04-28 19:56:19",849488
105681,"[1057098, 1057099, 1057100, 1057101, 1057102, 1057103, 1057104, 1057105, 1057106, 1057107]","2023-04-28 21:01:11",F,"2023-04-28 20:11:11",849489
105685,"[1057138, 1057139, 1057140, 1057141, 1057142, 1057143, 1057144, 1057145, 1057146, 1057147]","2023-04-28 21:03:16",F,"2023-04-28 20:13:16",850761
105701,"[1057298, 1057299, 1057300, 1057301, 1057302, 1057303, 1057304, 1057305, 1057306, 1057307]","2023-04-28 21:21:21",F,"2023-04-28 20:31:21",850091
105713,"[1057418, 1057419, 1057420, 1057421, 1057422, 1057423, 1057424, 1057425, 1057426, 1057427]","2023-04-28 21:41:12",F,"2023-04-28 20:51:12",850031
105720,"[1057488, 1057489, 1057490, 1057491, 1057492, 1057493, 1057494, 1057495, 1057496, 1057497]","2023-04-28 21:51:12",F,"2023-04-28 21:01:12",849466
105722,"[1057508, 1057509, 1057510, 1057511, 1057512, 1057513, 1057514, 1057515, 1057516, 1057517]","2023-04-28 21:51:42",F,"2023-04-28 21:01:42",849442
105727,"[1057558, 1057559, 1057560, 1057561, 1057562, 1057563, 1057564, 1057565, 1057566, 1057567]","2023-04-28 21:54:44",F,"2023-04-28 21:04:44",850388
105744,"[1057728, 1057729, 1057730, 1057731, 1057732, 1057733, 1057734, 1057735, 1057736, 1057737]","2023-04-28 22:17:43",F,"2023-04-28 21:27:43",850091
105755,"[1057838, 1057839, 1057840, 1057841, 1057842, 1057843, 1057844, 1057845, 1057846, 1057847]","2023-04-28 22:31:02",F,"2023-04-28 21:41:02",850267
105765,"[1057938, 1057939, 1057940, 1057941, 1057942, 1057943, 1057944, 1057945, 1057946, 1057947]","2023-04-28 22:40:43",F,"2023-04-28 21:50:43",850057
105783,"[1058118, 1058119, 1058120, 1058121, 1058122, 1058123, 1058124, 1058125, 1058126, 1058127]","2023-04-28 22:51:12",F,"2023-04-28 22:01:12",849864
105788,"[1058168, 1058169, 1058170, 1058171, 1058172, 1058173, 1058174, 1058175, 1058176, 1058177]","2023-04-28 22:55:23",F,"2023-04-28 22:05:23",849543
105792,"[1058208, 1058209, 1058210, 1058211, 1058212, 1058213, 1058214, 1058215, 1058216, 1058217]","2023-04-28 22:56:27",F,"2023-04-28 22:06:27",850217
105800,"[1058288, 1058289, 1058290, 1058291, 1058292, 1058293, 1058294, 1058295, 1058296, 1058297]","2023-04-28 23:02:05",F,"2023-04-28 22:12:05",850413
105801,"[1058298, 1058299, 1058300, 1058301, 1058302, 1058303, 1058304, 1058305, 1058306, 1058307]","2023-04-28 23:02:17",F,"2023-04-28 22:12:17",849466
105827,"[1058558, 1058559, 1058560, 1058561, 1058562, 1058563, 1058564, 1058565, 1058566, 1058567]","2023-04-28 23:12:22",F,"2023-04-28 22:22:22",850031
105854,"[1058828, 1058829, 1058830, 1058831, 1058832, 1058833, 1058834, 1058835, 1058836, 1058837]","2023-04-28 23:26:29",F,"2023-04-28 22:36:29",850195
105875,"[1059038, 1059039, 1059040, 1059041, 1059042, 1059043, 1059044, 1059045, 1059046, 1059047]","2023-04-28 23:34:27",F,"2023-04-28 22:44:27",849103
105892,"[1059203, 1059205, 1059207, 1059209, 1059212, 1059213, 1059214, 1059215, 1059216, 1059217]","2023-04-28 23:40:19",F,"2023-04-28 22:50:19",850435
105914,"[1059428, 1059429, 1059430, 1059431, 1059432, 1059433, 1059434, 1059435, 1059436, 1059437]","2023-04-28 23:50:41",F,"2023-04-28 23:00:41",849479
105915,"[1059438, 1059439, 1059440, 1059441, 1059442, 1059443, 1059444, 1059445, 1059446, 1059447]","2023-04-28 23:51:04",F,"2023-04-28 23:01:04",849504
105922,"[1059508, 1059509, 1059510, 1059511, 1059512, 1059513, 1059514, 1059515, 1059516, 1059517]","2023-04-28 23:53:53",F,"2023-04-28 23:03:53",849503
105952,"[1059808, 1059809, 1059810, 1059811, 1059812, 1059813, 1059814, 1059815, 1059816, 1059817]","2023-04-29 00:03:39",F,"2023-04-28 23:13:39",850267
105959,"[1059878, 1059879, 1059880, 1059881, 1059882, 1059883, 1059884, 1059885, 1059886, 1059887]","2023-04-29 00:05:08",F,"2023-04-28 23:15:08",849466
105971,"[1059998, 1059999, 1060000, 1060001, 1060002, 1060003, 1060004, 1060005, 1060006, 1060007]","2023-04-29 00:07:30",F,"2023-04-28 23:17:31",850248
105976,"[1060048, 1060049, 1060050, 1060051, 1060052, 1060053, 1060054, 1060055, 1060056, 1060057]","2023-04-29 00:08:04",F,"2023-04-28 23:18:04",850102
106029,"[1060578, 1060579, 1060580, 1060581, 1060582, 1060583, 1060584, 1060585, 1060586, 1060587]","2023-04-29 00:20:44",F,"2023-04-28 23:30:44",849460
106040,"[1060688, 1060689, 1060690, 1060691, 1060692, 1060693, 1060694, 1060695, 1060696, 1060697]","2023-04-29 00:22:49",F,"2023-04-28 23:32:49",847375
106053,"[1060818, 1060819, 1060820, 1060821, 1060822, 1060823, 1060824, 1060825, 1060826, 1060827]","2023-04-29 00:26:38",F,"2023-04-28 23:36:39",850007
106081,"[1061098, 1061099, 1061100, 1061101, 1061102, 1061103, 1061104, 1061105, 1061106, 1061107]","2023-04-29 00:31:05",F,"2023-04-28 23:41:05",849452
106084,"[1061128, 1061129, 1061130, 1061131, 1061132, 1061133, 1061134, 1061135, 1061136, 1061137]","2023-04-29 00:31:56",F,"2023-04-28 23:41:56",850435
106141,"[1061698, 1061699, 1061700, 1061701, 1061702, 1061703, 1061704, 1061705, 1061706, 1061707]","2023-04-28 23:50:41",F,"2023-04-28 23:50:41",850811
106143,"[1061718, 1061719, 1061720, 1061721, 1061722, 1061723, 1061724, 1061725, 1061726, 1061727]","2023-04-29 00:40:57",F,"2023-04-28 23:50:57",849974
106147,"[1061758, 1061759, 1061760, 1061761, 1061762, 1061763, 1061764, 1061765, 1061766, 1061767]","2023-04-29 00:41:53",F,"2023-04-28 23:51:53",850413
106159,"[1061878, 1061879, 1061880, 1061881, 1061882, 1061883, 1061884, 1061885, 1061886, 1061887]","2023-04-29 00:44:36",F,"2023-04-28 23:54:36",849670
106168,"[1061968, 1061969, 1061970, 1061971, 1061972, 1061973, 1061974, 1061975, 1061976, 1061977]","2023-04-29 00:45:40",F,"2023-04-28 23:55:40",850031
106208,"[1062368, 1062369, 1062370, 1062371, 1062372, 1062373, 1062374, 1062375, 1062376, 1062377]","2023-04-29 00:51:05",F,"2023-04-29 00:01:05",850319
106216,"[1062448, 1062449, 1062450, 1062451, 1062452, 1062453, 1062454, 1062455, 1062456, 1062457]","2023-04-29 00:51:52",F,"2023-04-29 00:01:52",849436
106226,"[1062548, 1062549, 1062550, 1062551, 1062552, 1062553, 1062554, 1062555, 1062556, 1062557]","2023-04-29 00:53:24",F,"2023-04-29 00:03:24",850536
106246,"[1062748, 1062749, 1062750, 1062751, 1062752, 1062753, 1062754, 1062755, 1062756, 1062757]","2023-04-29 00:55:57",F,"2023-04-29 00:05:57",850267
106260,"[1062888, 1062889, 1062890, 1062891, 1062892, 1062893, 1062894, 1062895, 1062896, 1062897]","2023-04-29 00:58:40",F,"2023-04-29 00:08:40",850212
106262,"[1062908, 1062909, 1062910, 1062911, 1062912, 1062913, 1062914, 1062915, 1062916, 1062917]","2023-04-29 00:59:33",F,"2023-04-29 00:09:33",849504
106266,"[1062948, 1062949, 1062950, 1062951, 1062952, 1062953, 1062954, 1062955, 1062956, 1062957]","2023-04-29 00:59:54",F,"2023-04-29 00:09:54",849450
106269,"[1062978, 1062979, 1062980, 1062981, 1062982, 1062983, 1062984, 1062985, 1062986, 1062987]","2023-04-29 00:59:59",F,"2023-04-29 00:09:59",849566
106279,"[1063078, 1063079, 1063080, 1063081, 1063082, 1063083, 1063084, 1063085, 1063086, 1063087]","2023-04-29 01:01:54",F,"2023-04-29 00:11:54",849103
106289,"[1063178, 1063179, 1063180, 1063181, 1063182, 1063183, 1063184, 1063185, 1063186, 1063187]","2023-04-29 01:03:41",F,"2023-04-29 00:13:41",849692
106311,"[1063398, 1063399, 1063400, 1063401, 1063402, 1063403, 1063404, 1063405, 1063406, 1063407]","2023-04-29 01:06:44",F,"2023-04-29 00:16:44",849938
106322,"[1063508, 1063509, 1063510, 1063511, 1063512, 1063513, 1063514, 1063515, 1063516, 1063517]","2023-04-29 01:09:01",F,"2023-04-29 00:19:01",850761
106324,"[1063528, 1063529, 1063530, 1063531, 1063532, 1063533, 1063534, 1063535, 1063536, 1063537]","2023-04-29 01:09:22",F,"2023-04-29 00:19:22",849477
106342,"[1063708, 1063709, 1063710, 1063711, 1063712, 1063713, 1063714, 1063715, 1063716, 1063717]","2023-04-29 01:12:14",F,"2023-04-29 00:22:15",849977
106350,"[1063788, 1063789, 1063790, 1063791, 1063792, 1063793, 1063794, 1063795, 1063796, 1063797]","2023-04-29 01:12:58",F,"2023-04-29 00:22:58",850728
106366,"[1063948, 1063949, 1063950, 1063951, 1063952, 1063953, 1063954, 1063955, 1063956, 1063957]","2023-04-29 01:15:40",F,"2023-04-29 00:25:40",847375
106412,"[1064408, 1064409, 1064410, 1064411, 1064412, 1064413, 1064414, 1064415, 1064416, 1064417]","2023-04-29 01:21:39",F,"2023-04-29 00:31:39",850150
106431,"[1064598, 1064599, 1064600, 1064601, 1064602, 1064603, 1064604, 1064605, 1064606, 1064607]","2023-04-29 01:24:06",F,"2023-04-29 00:34:06",849452
106440,"[1064688, 1064689, 1064690, 1064691, 1064692, 1064693, 1064694, 1064695, 1064696, 1064697]","2023-04-29 01:25:12",F,"2023-04-29 00:35:12",849526
106447,"[1064758, 1064759, 1064760, 1064761, 1064762, 1064763, 1064764, 1064765, 1064766, 1064767]","2023-04-29 01:26:34",F,"2023-04-29 00:36:34",850255
106452,"[1064808, 1064809, 1064810, 1064811, 1064812, 1064813, 1064814, 1064815, 1064816, 1064817]","2023-04-29 01:27:43",F,"2023-04-29 00:37:43",849512
106455,"[1064838, 1064839, 1064840, 1064841, 1064842, 1064843, 1064844, 1064845, 1064846, 1064847]","2023-04-29 01:27:53",F,"2023-04-29 00:37:53",849922
106467,"[1064958, 1064959, 1064960, 1064961, 1064962, 1064963, 1064964, 1064965, 1064966, 1064967]","2023-04-29 01:28:43",F,"2023-04-29 00:38:43",849682
106470,"[1064988, 1064989, 1064990, 1064991, 1064992, 1064993, 1064994, 1064995, 1064996, 1064997]","2023-04-29 01:29:03",F,"2023-04-29 00:39:03",849466
106472,"[1065008, 1065009, 1065010, 1065011, 1065012, 1065013, 1065014, 1065015, 1065016, 1065017]","2023-04-29 01:29:20",F,"2023-04-29 00:39:20",850429
106502,"[1065308, 1065309, 1065310, 1065311, 1065312, 1065313, 1065314, 1065315, 1065316, 1065317]","2023-04-29 01:33:07",F,"2023-04-29 00:43:08",850007
106508,"[1065368, 1065369, 1065370, 1065371, 1065372, 1065373, 1065374, 1065375, 1065376, 1065377]","2023-04-29 01:33:51",F,"2023-04-29 00:43:51",850388
106542,"[1065708, 1065709, 1065710, 1065711, 1065712, 1065713, 1065714, 1065715, 1065716, 1065717]","2023-04-29 01:37:17",F,"2023-04-29 00:47:17",849974
106563,"[1065918, 1065919, 1065920, 1065921, 1065922, 1065923, 1065924, 1065925, 1065926, 1065927]","2023-04-29 01:39:31",F,"2023-04-29 00:49:31",849479
106579,"[1066078, 1066079, 1066080, 1066081, 1066082, 1066083, 1066084, 1066085, 1066086, 1066087]","2023-04-29 01:41:12",F,"2023-04-29 00:51:12",849487
106662,"[1066908, 1066909, 1066910, 1066911, 1066912, 1066913, 1066914, 1066915, 1066916, 1066917]","2023-04-29 01:48:08",F,"2023-04-29 00:58:08",849493
106683,"[1067118, 1067119, 1067120, 1067121, 1067122, 1067123, 1067124, 1067125, 1067126, 1067127]","2023-04-29 01:50:04",F,"2023-04-29 01:00:04",850378
106692,"[1067208, 1067209, 1067210, 1067211, 1067212, 1067213, 1067214, 1067215, 1067216, 1067217]","2023-04-29 01:00:53",F,"2023-04-29 01:00:53",850866
106704,"[1067328, 1067329, 1067330, 1067331, 1067332, 1067333, 1067334, 1067335, 1067336, 1067337]","2023-04-29 01:01:53",F,"2023-04-29 01:01:53",850870
106718,"[1067468, 1067469, 1067470, 1067471, 1067472, 1067473, 1067474, 1067475, 1067476, 1067477]","2023-04-29 01:53:15",F,"2023-04-29 01:03:15",850866
106752,"[1067808, 1067809, 1067810, 1067811, 1067812, 1067813, 1067814, 1067815, 1067816, 1067817]","2023-04-29 01:56:30",F,"2023-04-29 01:06:30",850112
106753,"[1067818, 1067819, 1067820, 1067821, 1067822, 1067823, 1067824, 1067825, 1067826, 1067827]","2023-04-29 01:56:33",F,"2023-04-29 01:06:33",849504
106755,"[1067838, 1067839, 1067840, 1067841, 1067842, 1067843, 1067844, 1067845, 1067846, 1067847]","2023-04-29 01:56:38",F,"2023-04-29 01:06:38",850284
106768,"[1067968, 1067969, 1067970, 1067971, 1067972, 1067973, 1067974, 1067975, 1067976, 1067977]","2023-04-29 01:57:38",F,"2023-04-29 01:07:38",849497
106779,"[1068078, 1068079, 1068080, 1068081, 1068082, 1068083, 1068084, 1068085, 1068086, 1068087]","2023-04-29 01:59:01",F,"2023-04-29 01:09:01",849446
106786,"[1068148, 1068149, 1068150, 1068151, 1068152, 1068153, 1068154, 1068155, 1068156, 1068157]","2023-04-29 01:59:24",F,"2023-04-29 01:09:24",849634
106789,"[1068178, 1068179, 1068180, 1068181, 1068182, 1068183, 1068184, 1068185, 1068186, 1068187]","2023-04-29 01:59:43",F,"2023-04-29 01:09:43",850180
106795,"[1068238, 1068239, 1068240, 1068241, 1068242, 1068243, 1068244, 1068245, 1068246, 1068247]","2023-04-29 01:10:24",F,"2023-04-29 01:10:24",850878
106799,"[1068278, 1068279, 1068280, 1068281, 1068282, 1068283, 1068284, 1068285, 1068286, 1068287]","2023-04-29 02:00:37",F,"2023-04-29 01:10:37",850195
106802,"[1068308, 1068309, 1068310, 1068311, 1068312, 1068313, 1068314, 1068315, 1068316, 1068317]","2023-04-29 02:00:59",F,"2023-04-29 01:10:59",849503
106815,"[1068438, 1068439, 1068440, 1068441, 1068442, 1068443, 1068444, 1068445, 1068446, 1068447]","2023-04-29 02:01:45",F,"2023-04-29 01:11:45",850031
106819,"[1068478, 1068479, 1068480, 1068481, 1068482, 1068483, 1068484, 1068485, 1068486, 1068487]","2023-04-29 02:02:08",F,"2023-04-29 01:12:08",850878
106827,"[1068558, 1068559, 1068560, 1068561, 1068562, 1068563, 1068564, 1068565, 1068566, 1068567]","2023-04-29 02:02:41",F,"2023-04-29 01:12:41",849450
106851,"[1068798, 1068799, 1068800, 1068801, 1068802, 1068803, 1068804, 1068805, 1068806, 1068807]","2023-04-29 02:05:49",F,"2023-04-29 01:15:49",850057
106913,"[1069418, 1069419, 1069420, 1069421, 1069422, 1069423, 1069424, 1069425, 1069426, 1069427]","2023-04-29 02:11:20",F,"2023-04-29 01:21:20",850229
106918,"[1069468, 1069469, 1069470, 1069471, 1069472, 1069473, 1069474, 1069475, 1069476, 1069477]","2023-04-29 02:11:26",F,"2023-04-29 01:21:26",849963
106940,"[1069688, 1069689, 1069690, 1069691, 1069692, 1069693, 1069694, 1069695, 1069696, 1069697]","2023-04-29 02:13:28",F,"2023-04-29 01:23:28",849469
106942,"[1069708, 1069709, 1069710, 1069711, 1069712, 1069713, 1069714, 1069715, 1069716, 1069717]","2023-04-29 02:13:48",F,"2023-04-29 01:23:48",850435
106979,"[1070068, 1070069, 1070070, 1070073, 1070079, 1070081, 1070084, 1070085, 1070086, 1070087]","2023-04-29 01:26:50",F,"2023-04-29 01:26:50",850903
106990,"[1070188, 1070189, 1070190, 1070191, 1070192, 1070193, 1070194, 1070195, 1070196, 1070197]","2023-04-29 02:17:59",F,"2023-04-29 01:27:59",849692
106996,"[1070248, 1070249, 1070250, 1070251, 1070252, 1070253, 1070254, 1070255, 1070256, 1070257]","2023-04-29 02:18:20",F,"2023-04-29 01:28:20",850903
107022,"[1070508, 1070509, 1070510, 1070511, 1070512, 1070513, 1070514, 1070515, 1070516, 1070517]","2023-04-29 02:20:05",F,"2023-04-29 01:30:05",849864
107031,"[1070598, 1070599, 1070600, 1070601, 1070602, 1070603, 1070604, 1070605, 1070606, 1070607]","2023-04-29 02:21:04",F,"2023-04-29 01:31:04",849475
107033,"[1070618, 1070619, 1070620, 1070621, 1070622, 1070623, 1070624, 1070625, 1070626, 1070627]","2023-04-29 02:21:06",F,"2023-04-29 01:31:06",849995
107040,"[1070688, 1070689, 1070690, 1070691, 1070692, 1070693, 1070694, 1070695, 1070696, 1070697]","2023-04-29 02:21:38",F,"2023-04-29 01:31:38",850536
107046,"[1070748, 1070749, 1070750, 1070751, 1070752, 1070753, 1070754, 1070755, 1070756, 1070757]","2023-04-29 02:21:57",F,"2023-04-29 01:31:57",850248
107067,"[1070958, 1070959, 1070960, 1070961, 1070962, 1070963, 1070964, 1070965, 1070966, 1070967]","2023-04-29 02:23:05",F,"2023-04-29 01:33:05",849512
107086,"[1071148, 1071149, 1071150, 1071151, 1071152, 1071153, 1071154, 1071155, 1071156, 1071157]","2023-04-29 02:24:41",F,"2023-04-29 01:34:41",850249
107109,"[1071378, 1071379, 1071380, 1071381, 1071382, 1071383, 1071384, 1071385, 1071386, 1071387]","2023-04-29 02:09:38",F,"2023-04-29 01:36:46",850392
107116,"[1071448, 1071449, 1071450, 1071451, 1071452, 1071453, 1071454, 1071455, 1071456, 1071457]","2023-04-29 02:27:02",F,"2023-04-29 01:37:02",849559
107142,"[1071708, 1071709, 1071710, 1071711, 1071712, 1071713, 1071714, 1071715, 1071716, 1071717]","2023-04-29 02:29:59",F,"2023-04-29 01:39:59",850077
107162,"[1071908, 1071909, 1071910, 1071911, 1071912, 1071913, 1071914, 1071915, 1071916, 1071917]","2023-04-29 02:31:48",F,"2023-04-29 01:41:48",850668
107167,"[1071958, 1071959, 1071960, 1071961, 1071962, 1071963, 1071964, 1071965, 1071966, 1071967]","2023-04-29 02:32:29",F,"2023-04-29 01:42:29",847375
107173,"[1072018, 1072019, 1072020, 1072021, 1072022, 1072023, 1072024, 1072025, 1072026, 1072027]","2023-04-29 02:33:12",F,"2023-04-29 01:43:13",849487
107187,"[1072158, 1072159, 1072160, 1072161, 1072162, 1072163, 1072164, 1072165, 1072166, 1072167]","2023-04-29 02:34:15",F,"2023-04-29 01:44:15",849543
107206,"[1072348, 1072349, 1072350, 1072351, 1072352, 1072353, 1072354, 1072355, 1072356, 1072357]","2023-04-29 02:35:43",F,"2023-04-29 01:45:43",849479
107215,"[1072438, 1072439, 1072440, 1072441, 1072442, 1072443, 1072444, 1072445, 1072446, 1072447]","2023-04-29 02:36:16",F,"2023-04-29 01:46:16",850719
107227,"[1072558, 1072559, 1072560, 1072561, 1072562, 1072563, 1072564, 1072565, 1072566, 1072567]","2023-04-29 02:36:54",F,"2023-04-29 01:46:54",849454
107228,"[1072568, 1072569, 1072570, 1072571, 1072572, 1072573, 1072574, 1072575, 1072576, 1072577]","2023-04-29 02:36:58",F,"2023-04-29 01:46:58",849974
107238,"[1072668, 1072669, 1072670, 1072671, 1072672, 1072673, 1072674, 1072675, 1072676, 1072677]","2023-04-29 02:37:43",F,"2023-04-29 01:47:43",849682
107242,"[1072708, 1072709, 1072710, 1072711, 1072712, 1072713, 1072714, 1072715, 1072716, 1072717]","2023-04-29 02:37:54",F,"2023-04-29 01:47:54",850554
107288,"[1073168, 1073169, 1073170, 1073171, 1073172, 1073173, 1073174, 1073175, 1073176, 1073177]","2023-04-29 02:41:54",F,"2023-04-29 01:51:54",849566
107292,"[1073208, 1073209, 1073210, 1073211, 1073212, 1073213, 1073214, 1073215, 1073216, 1073217]","2023-04-29 02:42:09",F,"2023-04-29 01:52:09",850098
107294,"[1073228, 1073229, 1073230, 1073231, 1073232, 1073233, 1073234, 1073235, 1073236, 1073237]","2023-04-29 02:42:25",F,"2023-04-29 01:52:25",850429
107321,"[1073498, 1073499, 1073500, 1073501, 1073502, 1073503, 1073504, 1073505, 1073506, 1073507]","2023-04-29 02:44:21",F,"2023-04-29 01:54:21",849946
107349,"[1073778, 1073779, 1073780, 1073781, 1073782, 1073783, 1073784, 1073785, 1073786, 1073787]","2023-04-29 02:46:49",F,"2023-04-29 01:56:49",849436
107351,"[1073798, 1073799, 1073800, 1073801, 1073802, 1073803, 1073804, 1073805, 1073806, 1073807]","2023-04-29 02:47:10",F,"2023-04-29 01:57:10",849983
107353,"[1073818, 1073819, 1073820, 1073821, 1073822, 1073823, 1073824, 1073825, 1073826, 1073827]","2023-04-29 02:48:11",F,"2023-04-29 01:58:11",850150
107375,"[1074038, 1074039, 1074040, 1074041, 1074042, 1074043, 1074044, 1074045, 1074046, 1074047]","2023-04-29 02:49:38",F,"2023-04-29 01:59:38",850388
107407,"[1074358, 1074359, 1074360, 1074361, 1074362, 1074363, 1074364, 1074365, 1074366, 1074367]","2023-04-29 02:52:47",F,"2023-04-29 02:02:47",849977
107410,"[1074388, 1074389, 1074390, 1074391, 1074392, 1074393, 1074394, 1074395, 1074396, 1074397]","2023-04-29 02:53:01",F,"2023-04-29 02:03:01",849503
107414,"[1074428, 1074429, 1074430, 1074431, 1074432, 1074433, 1074434, 1074435, 1074436, 1074437]","2023-04-29 02:53:30",F,"2023-04-29 02:03:30",849103
107464,"[1074928, 1074929, 1074930, 1074931, 1074932, 1074933, 1074934, 1074935, 1074936, 1074937]","2023-04-29 02:57:58",F,"2023-04-29 02:07:58",849535
